"BehaviorSpace results (NetLogo 6.2.0)"
"crested_newt.nlogo"
"scenarios"
"09/23/2021 22:58:44:593 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","capacity","mean-juvenile-mortality-prob","mortality-decrease-with-buffer","number-of-startind","movement-energy","cropland-movement-cost","woodland-movement-cost","mean-number-of-female-offspring","scenario","mean-adult-mortality-prob","[step]","total-newts","occupied-ponds","pond0","pond1","pond2","pond3","pond4","pond5","pond6"
"1898","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","7","1","7","0","0","0","0","0","0"
"1896","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","29","6","0","5","3","3","4","7","7"
"1897","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","26","4","0","1","7","0","6","12","0"
"1900","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","36","4","0","13","11","3","0","9","0"
"1899","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","25","4","0","12","6","0","4","3","0"
"1892","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","84","7","4","15","13","9","15","11","17"
"1894","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","95","6","0","13","18","18","11","10","25"
"1893","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","58","6","2","19","0","6","7","12","12"
"1891","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","72","7","6","15","14","5","8","7","17"
"1895","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","91","7","9","21","5","9","16","19","12"
"1907","30","0.45","0.18","50","550","5","1","2.5","corridors","0.18","100","21","3","0","2","0","0","3","16","0"
"1906","30","0.45","0.18","50","550","5","1","2.5","corridors","0.18","100","54","4","0","18","17","0","4","15","0"
"1908","30","0.45","0.18","50","550","5","1","2.5","corridors","0.18","100","51","5","9","13","8","0","6","15","0"
"1909","30","0.45","0.18","50","550","5","1","2.5","corridors","0.18","100","34","5","0","11","3","6","4","10","0"
"1901","30","0.45","0.18","50","550","5","1","2.5","buffers","0.18","100","87","7","15","9","11","12","13","11","16"
"1902","30","0.45","0.18","50","550","5","1","2.5","buffers","0.18","100","91","7","18","11","4","17","15","14","12"
"1903","30","0.45","0.18","50","550","5","1","2.5","buffers","0.18","100","76","6","7","11","10","0","11","22","15"
"1905","30","0.45","0.18","50","550","5","1","2.5","buffers","0.18","100","90","7","14","10","17","16","10","18","5"
"1910","30","0.45","0.18","50","550","5","1","2.5","corridors","0.18","100","48","6","5","19","3","0","3","8","10"
"1904","30","0.45","0.18","50","550","5","1","2.5","buffers","0.18","100","103","7","18","19","7","22","15","21","1"
"1916","30","0.45","0.18","50","600","5","1","2.5","corridors","0.18","100","47","7","1","5","14","10","9","7","1"
"1917","30","0.45","0.18","50","600","5","1","2.5","corridors","0.18","100","36","6","16","4","3","0","2","9","2"
"1918","30","0.45","0.18","50","600","5","1","2.5","corridors","0.18","100","68","5","13","16","19","0","15","5","0"
"1920","30","0.45","0.18","50","600","5","1","2.5","corridors","0.18","100","47","6","0","9","1","16","5","5","11"
"1919","30","0.45","0.18","50","600","5","1","2.5","corridors","0.18","100","37","5","0","14","5","8","5","5","0"
"1913","30","0.45","0.18","50","600","5","1","2.5","buffers","0.18","100","93","7","14","19","15","8","16","10","11"
"1911","30","0.45","0.18","50","600","5","1","2.5","buffers","0.18","100","93","7","4","20","18","12","17","3","19"
"1912","30","0.45","0.18","50","600","5","1","2.5","buffers","0.18","100","87","7","16","8","8","13","16","7","19"
"1915","30","0.45","0.18","50","600","5","1","2.5","buffers","0.18","100","98","7","7","19","19","12","15","12","14"
"1914","30","0.45","0.18","50","600","5","1","2.5","buffers","0.18","100","79","6","0","23","7","7","18","13","11"
"1926","30","0.45","0.18","50","650","5","1","2.5","corridors","0.18","100","48","5","0","8","15","3","7","15","0"
"1927","30","0.45","0.18","50","650","5","1","2.5","corridors","0.18","100","30","4","0","10","8","0","2","10","0"
"1928","30","0.45","0.18","50","650","5","1","2.5","corridors","0.18","100","43","4","0","12","16","5","0","10","0"
"1930","30","0.45","0.18","50","650","5","1","2.5","corridors","0.18","100","38","5","9","12","8","0","5","4","0"
"1921","30","0.45","0.18","50","650","5","1","2.5","buffers","0.18","100","87","7","6","14","14","8","10","16","19"
"1929","30","0.45","0.18","50","650","5","1","2.5","corridors","0.18","100","50","6","4","5","6","5","9","21","0"
"1923","30","0.45","0.18","50","650","5","1","2.5","buffers","0.18","100","79","7","7","10","10","7","16","14","15"
"1922","30","0.45","0.18","50","650","5","1","2.5","buffers","0.18","100","73","7","4","9","8","3","13","20","16"
"1925","30","0.45","0.18","50","650","5","1","2.5","buffers","0.18","100","92","7","15","6","13","18","16","10","14"
"1924","30","0.45","0.18","50","650","5","1","2.5","buffers","0.18","100","106","7","22","13","17","10","20","8","16"
"1938","30","0.45","0.18","50","700","5","1","2.5","corridors","0.18","100","41","5","0","12","9","1","0","15","4"
"1939","30","0.45","0.18","50","700","5","1","2.5","corridors","0.18","100","34","6","11","7","0","6","3","5","2"
"1936","30","0.45","0.18","50","700","5","1","2.5","corridors","0.18","100","44","6","0","6","6","15","3","5","9"
"1937","30","0.45","0.18","50","700","5","1","2.5","corridors","0.18","100","49","5","0","7","0","19","10","12","1"
"1931","30","0.45","0.18","50","700","5","1","2.5","buffers","0.18","100","71","7","14","13","8","9","5","9","13"
"1940","30","0.45","0.18","50","700","5","1","2.5","corridors","0.18","100","37","6","9","8","5","0","12","2","1"
"1932","30","0.45","0.18","50","700","5","1","2.5","buffers","0.18","100","99","7","17","2","24","12","17","14","13"
"1933","30","0.45","0.18","50","700","5","1","2.5","buffers","0.18","100","82","7","14","11","15","15","13","5","9"
"1934","30","0.45","0.18","50","700","5","1","2.5","buffers","0.18","100","94","7","13","12","10","4","19","22","14"
"1946","30","0.45","0.18","50","750","5","1","2.5","corridors","0.18","100","40","5","0","13","4","6","0","9","8"
"1947","30","0.45","0.18","50","750","5","1","2.5","corridors","0.18","100","48","7","5","5","1","9","20","1","7"
"1935","30","0.45","0.18","50","700","5","1","2.5","buffers","0.18","100","98","7","13","17","7","9","17","22","13"
"1948","30","0.45","0.18","50","750","5","1","2.5","corridors","0.18","100","58","7","6","21","1","6","6","9","9"
"1949","30","0.45","0.18","50","750","5","1","2.5","corridors","0.18","100","23","4","0","14","5","0","1","0","3"
"1950","30","0.45","0.18","50","750","5","1","2.5","corridors","0.18","100","22","3","0","6","0","0","6","10","0"
"1942","30","0.45","0.18","50","750","5","1","2.5","buffers","0.18","100","88","7","10","22","17","10","9","6","14"
"1944","30","0.45","0.18","50","750","5","1","2.5","buffers","0.18","100","82","7","5","17","11","13","12","11","13"
"1941","30","0.45","0.18","50","750","5","1","2.5","buffers","0.18","100","90","7","18","7","11","6","17","15","16"
"1945","30","0.45","0.18","50","750","5","1","2.5","buffers","0.18","100","91","7","13","16","11","8","17","24","2"
"1956","30","0.45","0.18","50","800","5","1","2.5","corridors","0.18","100","91","7","13","11","9","15","15","11","17"
"1957","30","0.45","0.18","50","800","5","1","2.5","corridors","0.18","100","46","6","0","13","10","5","6","7","5"
"1943","30","0.45","0.18","50","750","5","1","2.5","buffers","0.18","100","86","7","21","19","6","17","9","4","10"
"1959","30","0.45","0.18","50","800","5","1","2.5","corridors","0.18","100","8","2","2","0","0","6","0","0","0"
"1958","30","0.45","0.18","50","800","5","1","2.5","corridors","0.18","100","29","5","0","9","5","3","0","5","7"
"1960","30","0.45","0.18","50","800","5","1","2.5","corridors","0.18","100","21","4","0","8","0","3","0","5","5"
"1953","30","0.45","0.18","50","800","5","1","2.5","buffers","0.18","100","94","7","9","16","12","10","12","17","18"
"1951","30","0.45","0.18","50","800","5","1","2.5","buffers","0.18","100","105","7","11","23","20","13","7","18","13"
"1954","30","0.45","0.18","50","800","5","1","2.5","buffers","0.18","100","89","7","8","7","11","16","17","16","14"
"1955","30","0.45","0.18","50","800","5","1","2.5","buffers","0.18","100","94","7","14","20","15","7","20","8","10"
"1952","30","0.45","0.18","50","800","5","1","2.5","buffers","0.18","100","77","7","11","7","9","11","17","5","17"
"1968","30","0.45","0.18","50","850","5","1","2.5","corridors","0.18","100","60","6","5","18","16","7","7","7","0"
"1966","30","0.45","0.18","50","850","5","1","2.5","corridors","0.18","100","52","6","10","11","16","0","5","3","7"
"1967","30","0.45","0.18","50","850","5","1","2.5","corridors","0.18","100","59","6","6","12","4","0","14","5","18"
"1969","30","0.45","0.18","50","850","5","1","2.5","corridors","0.18","100","54","6","0","11","2","9","4","7","21"
"1970","30","0.45","0.18","50","850","5","1","2.5","corridors","0.18","100","71","7","9","11","8","10","12","2","19"
"1961","30","0.45","0.18","50","850","5","1","2.5","buffers","0.18","100","78","7","6","19","1","13","12","21","6"
"1962","30","0.45","0.18","50","850","5","1","2.5","buffers","0.18","100","94","7","15","16","1","15","17","19","11"
"1965","30","0.45","0.18","50","850","5","1","2.5","buffers","0.18","100","59","7","8","12","9","5","12","10","3"
"1963","30","0.45","0.18","50","850","5","1","2.5","buffers","0.18","100","88","7","16","11","10","11","24","7","9"
"1964","30","0.45","0.18","50","850","5","1","2.5","buffers","0.18","100","113","7","13","18","14","4","26","21","17"
"1977","30","0.45","0.18","50","900","5","1","2.5","corridors","0.18","100","54","6","12","14","3","11","5","0","9"
"1976","30","0.45","0.18","50","900","5","1","2.5","corridors","0.18","100","46","6","6","10","3","0","5","8","14"
"1972","30","0.45","0.18","50","900","5","1","2.5","buffers","0.18","100","96","7","13","17","25","12","8","13","8"
"1978","30","0.45","0.18","50","900","5","1","2.5","corridors","0.18","100","68","7","5","13","9","3","5","15","18"
"1979","30","0.45","0.18","50","900","5","1","2.5","corridors","0.18","100","50","7","8","10","2","7","2","17","4"
"1973","30","0.45","0.18","50","900","5","1","2.5","buffers","0.18","100","99","7","14","22","10","9","17","16","11"
"1980","30","0.45","0.18","50","900","5","1","2.5","corridors","0.18","100","59","7","5","9","12","13","12","4","4"
"1971","30","0.45","0.18","50","900","5","1","2.5","buffers","0.18","100","94","7","10","11","12","10","16","12","23"
"1975","30","0.45","0.18","50","900","5","1","2.5","buffers","0.18","100","108","7","10","11","23","9","19","21","15"
"1974","30","0.45","0.18","50","900","5","1","2.5","buffers","0.18","100","97","7","17","17","14","13","17","10","9"
"1989","30","0.45","0.18","50","950","5","1","2.5","corridors","0.18","100","32","5","0","9","1","0","8","7","7"
"1987","30","0.45","0.18","50","950","5","1","2.5","corridors","0.18","100","46","6","0","17","6","6","3","9","5"
"1988","30","0.45","0.18","50","950","5","1","2.5","corridors","0.18","100","41","7","6","2","8","1","9","12","3"
"1986","30","0.45","0.18","50","950","5","1","2.5","corridors","0.18","100","61","7","15","15","3","5","2","14","7"
"1990","30","0.45","0.18","50","950","5","1","2.5","corridors","0.18","100","55","7","7","6","8","1","7","18","8"
"1981","30","0.45","0.18","50","950","5","1","2.5","buffers","0.18","100","94","7","17","14","7","19","9","19","9"
"1982","30","0.45","0.18","50","950","5","1","2.5","buffers","0.18","100","107","7","13","15","18","15","10","18","18"
"1984","30","0.45","0.18","50","950","5","1","2.5","buffers","0.18","100","97","7","12","22","13","7","9","14","20"
"1997","30","0.45","0.18","50","1000","5","1","2.5","corridors","0.18","100","38","7","2","10","3","4","7","9","3"
"1983","30","0.45","0.18","50","950","5","1","2.5","buffers","0.18","100","124","7","22","19","9","16","15","25","18"
"1996","30","0.45","0.18","50","1000","5","1","2.5","corridors","0.18","100","73","7","13","9","13","8","6","8","16"
"1985","30","0.45","0.18","50","950","5","1","2.5","buffers","0.18","100","119","7","14","23","19","13","12","18","20"
"1998","30","0.45","0.18","50","1000","5","1","2.5","corridors","0.18","100","59","6","11","23","13","0","2","7","3"
"1999","30","0.45","0.18","50","1000","5","1","2.5","corridors","0.18","100","66","7","5","11","13","6","10","4","17"
"1991","30","0.45","0.18","50","1000","5","1","2.5","buffers","0.18","100","104","7","14","20","15","9","13","17","16"
"1992","30","0.45","0.18","50","1000","5","1","2.5","buffers","0.18","100","102","7","5","20","15","18","14","13","17"
"1993","30","0.45","0.18","50","1000","5","1","2.5","buffers","0.18","100","93","7","14","12","19","7","15","14","12"
"2000","30","0.45","0.18","50","1000","5","1","2.5","corridors","0.18","100","51","7","12","1","4","6","4","19","5"
"2007","30","0.45","0.2","50","50","5","1","2.5","corridors","0.18","100","12","2","10","0","0","2","0","0","0"
"1995","30","0.45","0.18","50","1000","5","1","2.5","buffers","0.18","100","103","7","5","22","18","14","17","11","16"
"2006","30","0.45","0.2","50","50","5","1","2.5","corridors","0.18","100","32","3","0","0","7","0","0","10","15"
"1994","30","0.45","0.18","50","1000","5","1","2.5","buffers","0.18","100","124","7","18","22","2","20","21","19","22"
"2008","30","0.45","0.2","50","50","5","1","2.5","corridors","0.18","100","8","1","0","8","0","0","0","0","0"
"2003","30","0.45","0.2","50","50","5","1","2.5","buffers","0.18","100","64","4","0","15","0","15","0","12","22"
"2010","30","0.45","0.2","50","50","5","1","2.5","corridors","0.18","100","35","4","1","10","0","11","0","0","13"
"2001","30","0.45","0.2","50","50","5","1","2.5","buffers","0.18","100","81","6","7","12","19","17","12","0","14"
"2009","30","0.45","0.2","50","50","5","1","2.5","corridors","0.18","100","37","5","4","5","8","8","0","0","12"
"2017","30","0.45","0.2","50","100","5","1","2.5","corridors","0.18","100","7","1","0","0","0","7","0","0","0"
"2004","30","0.45","0.2","50","50","5","1","2.5","buffers","0.18","100","83","6","17","9","18","13","11","0","15"
"2019","30","0.45","0.2","50","100","5","1","2.5","corridors","0.18","100","4","1","0","0","0","4","0","0","0"
"2005","30","0.45","0.2","50","50","5","1","2.5","buffers","0.18","100","84","7","11","2","11","25","1","12","22"
"2018","30","0.45","0.2","50","100","5","1","2.5","corridors","0.18","100","28","3","11","0","10","0","0","7","0"
"2002","30","0.45","0.2","50","50","5","1","2.5","buffers","0.18","100","122","7","16","20","21","16","11","20","18"
"2016","30","0.45","0.2","50","100","5","1","2.5","corridors","0.18","100","22","2","0","10","0","0","0","0","12"
"2020","30","0.45","0.2","50","100","5","1","2.5","corridors","0.18","100","25","2","18","0","0","0","0","7","0"
"2011","30","0.45","0.2","50","100","5","1","2.5","buffers","0.18","100","71","5","10","18","15","0","0","20","8"
"2026","30","0.45","0.2","50","150","5","1","2.5","corridors","0.18","100","31","3","0","9","13","0","0","0","9"
"2013","30","0.45","0.2","50","100","5","1","2.5","buffers","0.18","100","53","5","10","0","8","16","3","16","0"
"2012","30","0.45","0.2","50","100","5","1","2.5","buffers","0.18","100","94","7","12","12","15","15","14","12","14"
"2027","30","0.45","0.2","50","150","5","1","2.5","corridors","0.18","100","46","4","0","7","12","0","15","12","0"
"2014","30","0.45","0.2","50","100","5","1","2.5","buffers","0.18","100","55","5","0","8","13","0","8","19","7"
"2015","30","0.45","0.2","50","100","5","1","2.5","buffers","0.18","100","78","7","8","16","10","17","14","2","11"
"2030","30","0.45","0.2","50","150","5","1","2.5","corridors","0.18","100","25","2","15","10","0","0","0","0","0"
"2028","30","0.45","0.2","50","150","5","1","2.5","corridors","0.18","100","30","5","1","10","0","0","2","10","7"
"2029","30","0.45","0.2","50","150","5","1","2.5","corridors","0.18","100","25","2","0","16","0","0","0","0","9"
"2024","30","0.45","0.2","50","150","5","1","2.5","buffers","0.18","100","40","4","14","11","0","6","0","0","9"
"2023","30","0.45","0.2","50","150","5","1","2.5","buffers","0.18","100","57","5","6","17","1","22","0","0","11"
"2036","30","0.45","0.2","50","200","5","1","2.5","corridors","0.18","100","12","2","0","0","0","11","0","1","0"
"2022","30","0.45","0.2","50","150","5","1","2.5","buffers","0.18","100","59","5","9","12","14","0","12","12","0"
"2021","30","0.45","0.2","50","150","5","1","2.5","buffers","0.18","100","92","7","19","5","8","22","10","14","14"
"2039","30","0.45","0.2","50","200","5","1","2.5","corridors","0.18","100","27","2","0","13","14","0","0","0","0"
"2037","30","0.45","0.2","50","200","5","1","2.5","corridors","0.18","100","10","2","0","8","2","0","0","0","0"
